 SP1                       HorizontalGrid            30.0000000000000          From File                 30.0000000000000                                             YES
 SP2                       HorizontalGrid            60.0000000000000          From File                 60.0000000000000                                             YES
 ORIGIN                    HorizontalGrid            Do not have               From File                 -55.5268000000000       -3.79460000000000                    YES
 GRID_ANGLE                HorizontalGrid            0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 CONSTANT_SPACING_Y        Unknown Client            Do not have               From File                 FALSE                                                        YES
 CONSTANT_SPACING_X        Unknown Client            Do not have               From File                 FALSE                                                        YES
 BORDER_LIMITS             ModuleHorizontalGrid      Do not have               From File                                                                              YES
 ROOT                      Unknown Client            Do not have               From File                 ..\res                                                       YES
 SUBMODEL_WINDOW           ModuleModel               Do not have               From File                                                                              YES
 DOCYCLE_METHOD            ModuleModel               1                         From File                 1                                                            YES
 FILL_VALUE                ModuleGridData            -99.0000000000000         From File                 -99.0000000000000                                            YES
 TYPE_ZUV                  ModuleGridData            Z                         From File                 Z                                                            YES
 EVOLUTION                 ModuleGridData            FALSE                     From File                 FALSE                                                        YES
 CONSTANT_IN_SPACE         ModuleGridData            FALSE                     From File                 FALSE                                                        YES
 DEFAULT_VALUE             ModuleGridData            0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 DOMAIN                    Unknown Client            Do not have               From File                 ..\data\Geometry_1.dat                                       YES
 WINDOW                    ModuleGeometry            FALSE                     From File                 FALSE                                                        YES
 MINIMUMDEPTH              ModuleGeometry            0.100000000000000         From File                 0.100000000000000                                            YES
 FACES_OPTION              ModuleGeometry            2                         From File                 2                                                            YES
 FACES_OPTION              ModuleGeometry            2                         From File                 2                                                            YES
 REMOVE_LAND_BOTTOM_LAYERS ModuleGeometry            FALSE                     From File                 FALSE                                                        YES
 ID                        ModuleGeometry            Do not have               From Block                1                                                            YES
 TYPE                      ModuleGeometry            Do not have               From Block                SIGMA                                                        YES
 LAYERS                    ModuleGeometry            Do not have               From Block                1                                                            YES
 EQUIDISTANT               ModuleGeometry            0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 LAYERTHICKNESS            ModuleGeometry            Do not have               From Block                1.00000000000000                                             YES
 LAGRANGIAN                ModuleGeometry            FALSE                     From Block                FALSE                                                        YES
 TOLERANCEDEPTH            ModuleGeometry            5.000000000000000E-002    From Block                5.000000000000000E-002                                       YES
 DOMAINDEPTH               ModuleGeometry            Do not have               From Block                -99.0000000000000                                            YES
 ROMS_DISTORTION           ModuleGeometry            FALSE                     From Block                FALSE                                                        YES
 SIGMA_Z_SURFACE           ModuleGeometry            FALSE                     From Block                FALSE                                                        YES
 ID                        ModuleGeometry            Do not have               From Block                1                                                            YES
 FACES_IMPERMEABILITY      ModuleGeometry            FALSE                     From File                 FALSE                                                        YES
 IN_TURB                   Unknown Client            Do not have               From File                 ..\data\Turbulence_1.dat                                     YES
 TURB_HDF                  Unknown Client            Do not have               From File                 ..\res\Turbulence_1.hdf                                      YES
 MODTURB                   ModuleTurbulence          Do not have               From File                 ************                                                 YES
 MODVISH                   ModuleTurbulence          Do not have               From File                 ************                                                 YES
 TIME_SERIE                ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 OUTPUT_PROFILE            ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 PRESSURE_CORRECTION       ModuleWaterProperties     TRUE                      From File                 TRUE                                                         YES
 MLD                       ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 OUTPUT_TIME               Unknown Client            Do not have               From File                                                                              YES
 RESTART_FILE_OUTPUT_TIME  Unknown Client            Do not have               From File                                                                              YES
 RESTART_FILE_OVERWRITE    Turbulence                TRUE                      From File                 TRUE                                                         YES
 READ_CONTINUOUS_FORMAT    Turbulence                1                         From File                 1                                                            YES
 WRITE_CONTINUOUS_FORMAT   Turbulence                1                         From File                 1                                                            YES
 CONTINUOUS_FORMAT         Turbulence                1                         From File                 1                                                            YES
 WAVE_BREAKING             ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 VISH_MAX                  ModuleTurbulence          9.900000000000000E+015    From File                 9.900000000000000E+015                                       YES
 OUTPUT_WAVE_SURFACE_FLUX_ ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 VISCOSITY_H               ModuleTurbulence          Do not have               From File                 200.000000000000                                             YES
 PRANDTL_0                 ModuleTurbulence          1.00000000000000          From File                 1.00000000000000                                             YES
 VISCOSITY_V               ModuleTurbulence          Do not have               From File                 0.000000000000000E+000                                       YES
 MIXLENGTH_V               ModuleTurbulence          10.0000000000000          From File                 10.0000000000000                                             YES
 Background_Viscosity      ModuleTurbulence          1.300000000000000E-006    From File                 1.300000000000000E-006                                       YES
 MAX_VISC_VERT             ModuleTurbulence          10.0000000000000          From File                 10.0000000000000                                             YES
 CONST_MIXING_LENGTH_HORIZ ModuleTurbulence          Do not have               From File                 -9.900000000000000E+015                                      YES
 NYQUIST                   ModuleTurbulence          2.00000000000000          From File                 2.00000000000000                                             YES
 IN_DAD3D                  Unknown Client            Do not have               From File                 ..\data\Hydrodynamic_1.dat                                   YES
 OUT_DESF                  Unknown Client            Do not have               From File                 ..\res\Hydrodynamic_1.hdf                                    YES
 OUT_FIN                   Unknown Client            Do not have               From File                 ..\res\Hydrodynamic_1.fin                                    YES
 IN_CNDI                   Unknown Client            Do not have               From File                 ************                                                 YES
 ROOT_SRT                  Unknown Client            Do not have               From File                 ..\res\Run1\                                                 YES
 BAROCLINIC                ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 CONTINUOUS                ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 READ_CONTINUOUS_FORMAT    ModuleHydrodynamic        1                         From File                 1                                                            YES
 WRITE_CONTINUOUS_FORMAT   ModuleHydrodynamic        1                         From File                 1                                                            YES
 CONTINUOUS_FORMAT         ModuleHydrodynamic        1                         From File                 1                                                            YES
 TIDE                      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 ENTERING_WAVE             ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 RADIATION                 ModuleHydrodynamic        0                         From File                 2                                                            YES
 MIN_VELOCITY              ModuleHydrodynamic        1.000000000000000E-006    From File                 1.000000000000000E-006                                       YES
 MIN_COMPONENT             ModuleHydrodynamic        1.000000000000000E-003    From File                 1.000000000000000E-003                                       YES
 WATER_DISCHARGES          ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 TIME_SERIE_DISCHARGES     ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 RESIDUAL                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 RESTART_RESIDUAL          ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 ENERGY                    ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 UP_CENTER                 ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 IMPLICIT_VERTADVECTION    ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 IMPLICIT_VERTCONVECTION   ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 IMPLICIT_VERTDIFFUSION    ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 DISCRETIZATION            ModuleHydrodynamic        2.00000000000000          From File                 2.00000000000000                                             YES
 UPSTREAM                  ModuleHydrodynamic        Upwind                    From File                 Upwind                                                       YES
 TIME_SERIE                ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OUTPUT_PROFILE            ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OUTPUT_WATER_LEVEL_UNITS  ModuleHydrodynamic        1                         From File                 1                                                            YES
 OUTPUT_FLOOD_RISK         ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 EVOLUTION                 ModuleHydrodynamic        Solve_Equations           From File                 Solve_Equations                                              YES
 CORIOLIS                  ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VOLUMEVARIATION           ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 HORIZONTALADVECTION       ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 HORIZONTALCONVECTION      ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 HORIZONTALDIFFUSION       ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 INITIAL_ELEVATION         ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 INITIAL_ELEVATION_VALUE   ModuleHydrodynamic        0.000000000000000E+000    From File                 2.10000000000000                                             YES
 INITIAL_VEL_U             ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 INITIAL_VEL_V             ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 VERTICALADVECTION         ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VERTICALCONVECTION        ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VERTICALDIFFUSION         ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VELTANGENTIALBOUNDARY     ModuleHydrodynamic        2                         From File                 2                                                            YES
 VELNORMALBOUNDARY         ModuleHydrodynamic        2                         From File                 2                                                            YES
 NULL_BOUND_HORADV         ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 NULL_BOUND_HORCONV        ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 TIDEPOTENTIAL             ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 ATM_RAMP                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 ATM_PERIOD                ModuleHydrodynamic        86400.0000000000          From File                 432000.000000000                                             YES
 IMPOSE_INVERTED_BAROMETER ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 INVERTED_BAROMETER_COEF   ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 INVERTED_BAROMETER_REF_AT ModuleHydrodynamic        101325.000000000          From File                 101325.000000000                                             YES
 WIND                      ModuleHydrodynamic        0                         From File                 0                                                            YES
 WIND_SMOOTH_PERIOD        ModuleHydrodynamic        86400.0000000000          From File                 432000.000000000                                             YES
 ATM_PRESSURE              ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SURFACEWATERFLUX          ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 HMIN_CHEZY                ModuleHydrodynamic        0.100000000000000         From File                 0.100000000000000                                            YES
 VMIN_CHEZY                ModuleHydrodynamic        0.100000000000000         From File                 0.100000000000000                                            YES
 DATA_ASSIMILATION         ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 WATERLEVEL_MAX_MIN        ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 ALTIMETRIC_ASSIMILATION   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 GEOST_INITIALIZATION      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 LEVEL_BOTTOM_ANOMALY      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 RECORDING                 ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 MOMENTUM_DISCHARGE        ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SLOWSTART                 ModuleHydrodynamic        0.000000000000000E+000    From File                 86400.0000000000                                             YES
 HMIN_ADVECTION            ModuleHydrodynamic        0.500000000000000         From File                 0.500000000000000                                            YES
 HMIN_CONVECTION           ModuleHydrodynamic        0.500000000000000         From File                 0.500000000000000                                            YES
 LOCAL_DENSITY             ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 CYCLIC_BOUNDARY           ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 CONSERVATIVE_HOR_DIF      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 BIHARMONIC                ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 BIHARMONIC_COEF           ModuleHydrodynamic        1000000000.00000          From File                 1000000000.00000                                             YES
 SUBMODEL                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SUBMODEL_FATHER_HOT_START ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 MISSING_NULL              ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 SUBMODEL_EXTRAPOLATE      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 DEADZONE                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 DEADZONE_FILE             ModuleHydrodynamic        ******.***                From File                 ******.***                                                   YES
 MOMENTUM_CONSERV          ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 BOTTOMVISC_LIM            ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 BAROCLINIC_RADIATION      ModuleHydrodynamic        0                         From File                 0                                                            YES
 LOCAL_SOLUTION            ModuleHydrodynamic        1                         From File                 3                                                            YES
 FLATHER_COLD_PERIOD       ModuleHydrodynamic        0.000000000000000E+000    From File                 86400.0000000000                                             YES
 FLATHER_COLD_SEALEVEL     ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 CORRECT_WATERLEVEL        ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 MIN_WATERLEVEL            ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 BOTTOMWATERFLUX           ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SLIPPING_CONDITION        ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 POTENTIAL_ALGORITHM       ModuleHydrodynamic        2                         From File                 1                                                            YES
 NONHYDROSTATIC            ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 WATERCOLUMN2D             ModuleHydrodynamic        -9.900000000000000E+015   From File                 -9.900000000000000E+015                                      YES
 WAVE_STRESS               ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 WAVE_FORCING_3D           ModuleHydrodynamic        0                         From File                 0                                                            YES
 OBSTACLE                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 CENTRIFUGAL               ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 ADV_METHOD_H              ModuleHydrodynamic        1                         From File                 4                                                            YES
 ADV_METHOD_V              ModuleHydrodynamic        1                         From File                 4                                                            YES
 TVD_LIMIT_H               ModuleHydrodynamic        4                         From File                 4                                                            YES
 TVD_LIMIT_V               ModuleHydrodynamic        4                         From File                 4                                                            YES
 VOLUME_RELATION_MAX       ModuleHydrodynamic        1.30000000000000          From File                 1.30000000000000                                             YES
 BAROCLINIC_METHOD         ModuleHydrodynamic        3                         From File                 3                                                            YES
 BAROCLINIC_POLIDEGREE     ModuleHydrodynamic        1                         From File                 1                                                            YES
 NH_RESIDUAL               ModuleHydrodynamic        1.000000000000000E-006    From File                 1.000000000000000E-006                                       YES
 NH_MAXIT                  ModuleHydrodynamic        500                       From File                 500                                                          YES
 NH_NORMALIZED_RESIDUAL    ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 NH_ALPHA_LU               ModuleHydrodynamic        0.500000000000000         From File                 0.500000000000000                                            YES
 PRESSURE_CORRECTION       ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SURFACE_BOUNDARY_HYDROSTA ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VERTICAL_AXISYMMETRIC     ModuleHydrodynamic        0                         From File                 0                                                            YES
 XZ_FLOW                   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SCRAPER                   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SCRAPER_TIME_SCALE        ModuleHydrodynamic        600.000000000000          From File                 600.000000000000                                             YES
 THIN_WALLS                ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 COMPUTE_EMERSION_TIME     ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 NULL_WATER_LEVEL_GRAD_I   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 NULL_WATER_LEVEL_GRAD_J   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 TWO_WAY                   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 TIDE_STATE_ON             ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 TURBINE                   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OPTIMIZE_MATRIXES_OUTPUT  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OPERATIONAL_MODEL_DEFAULT ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OUTPUT_TIME               Unknown Client            Do not have               From File                 0.000000000000000E+000   3600.00000000000                    YES
 RESTART_FILE_OUTPUT_TIME  Unknown Client            Do not have               From File                                                                              YES
 RESTART_FILE_OVERWRITE    ModuleWaterProperties     TRUE                      From File                 TRUE                                                         YES
 SURFACE_OUTPUT_TIME       Unknown Client            Do not have               From File                                                                              YES
 OUTPUT_FACES              ModuleWaterProperties     FALSE                     From File                 FALSE                                                        YES
 SIMPLE_WINDOW_OUTPUT      ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 SIMPLE_OUTPUT             ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 OUTPUT_HDF_REAL4          ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 DISCHARG                  Unknown Client            Do not have               From File                 ..\data\Discharges_1.dat                                     YES
 IGNORE_ON                 ModuleDischarges          FALSE                     From File                 TRUE                                                         YES
 REFERENTIAL_Z             ModuleDischarges          1                         From File                 1                                                            YES
 SLOW_START                ModuleDischarges          -9.900000000000000E+015   From File                 -9.900000000000000E+015                                      YES
 DT_OUTPUT                 ModuleDischarges          -9.900000000000000E+015   From File                 -9.900000000000000E+015                                      YES
 NAME                      ModuleDischarges          Do not have               From Block                Caudal Amazonas                                              YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Average                                                      YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -55.5039000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -1.93600000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
 K_CELL                    ModuleDischarges          Do not have               From Block                -999999                                                      YES
 K_MIN                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 K_MAX                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 ALTERNATIVE_LOCATIONS     ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 SPATIAL_EMISSION          ModuleDischarges          Point                     From Block                Point                                                        YES
 DATA_BASE_FILE            ModuleDischarges          Do not have               From Block                ..\GeneralData\BoundaryConditions\Rios\SerieVazao_Amazonas.d YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2014.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 USE_ORIGINAL_VALUES       ModuleDischarges          FALSE                     From File                 FALSE                                                        YES
 DEFAULT_FLOW_VALUE        ModuleDischarges          0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 FLOW_COLUMN               ModuleDischarges          Do not have               From Block                2                                                            YES
 FLOW_SCALE_FACTOR         ModuleDischarges          1.00000000000000          From Block                1.00000000000000                                             YES
 DISCHARGE_TYPE            ModuleDischarges          1                         From Block                1                                                            YES
 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       cohesive sediment                                            YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       mg/l                                                         YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       teste                                                        YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       -999999                                                      YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       150.000000000000                                             YES
 NAME                      Unknown Client            Do not have               From Block In Block       salinity                                                     YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       psu                                                          YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       salinity in the river                                        YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       -999999                                                      YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       0.000000000000000E+000                                       YES
 NAME                      ModuleDischarges          Do not have               From Block                Caudal Tapajos                                               YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Average                                                      YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -54.7511000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -2.40250000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
 K_CELL                    ModuleDischarges          Do not have               From Block                -999999                                                      YES
 K_MIN                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 K_MAX                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 ALTERNATIVE_LOCATIONS     ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 SPATIAL_EMISSION          ModuleDischarges          Point                     From Block                Point                                                        YES
 DATA_BASE_FILE            ModuleDischarges          Do not have               From Block                ..\GeneralData\BoundaryConditions\Rios\SerieMensalVazao_Tapa YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2014.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 USE_ORIGINAL_VALUES       ModuleDischarges          FALSE                     From File                 FALSE                                                        YES
 DEFAULT_FLOW_VALUE        ModuleDischarges          0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 FLOW_COLUMN               ModuleDischarges          Do not have               From Block                2                                                            YES
 FLOW_SCALE_FACTOR         ModuleDischarges          1.00000000000000          From Block                1.00000000000000                                             YES
 DISCHARGE_TYPE            ModuleDischarges          1                         From Block                1                                                            YES
 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       cohesive sediment                                            YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       mg/l                                                         YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       teste                                                        YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       -999999                                                      YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       150.000000000000                                             YES
 NAME                      Unknown Client            Do not have               From Block In Block       salinity                                                     YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       psu                                                          YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       salinity in the river                                        YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       -999999                                                      YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       0.000000000000000E+000                                       YES
 NAME                      ModuleDischarges          Do not have               From Block                Caudal Xingu_BeloMonte                                       YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Average                                                      YES
